ID,WORD,LANG,DE,DE_LEN,DE_SILBEN,TR,TR_LEN,TR_SILBEN,KURZ_LEN,KURZ_SILBEN
14881,miting,LANG3,TREFFEN,7,2,TOPLANTI,8,3,DE,DE
14882,MA,LANG3,MA,2,1,yüksek lisans,13,3,DE,DE
14882,MA,LANG3,MA,2,1,yüksek lisans,13,3,DE,DE
14883,ettim,TR,Das habe ich getan,18,3,ettim,5,2,TR,TR
14882,karte,DE,karte,5,2,harita,6,3,DE,DE
14885,gibi,TR,wie,3,1,gibi,4,2,DE,DE
14878,kızartması,TR,Pommes,6,2,kızartması,10,4,DE,DE
14886,komm,DE,komm,4,1,Gelmek,6,2,DE,DE
14883,komisch,DE,komisch,7,2,eğlenceli,9,4,DE,DE
14884,annem,TR,meine Mutter,12,3,annem,5,2,TR,TR
14886,keyfim,TR,freut mich,10,1,keyfim,6,2,TR,DE
14882,gördüm,TR,Ich habe es gesehen,19,3,gördüm,6,2,TR,TR
14874,google'a,MIXED,google'a,8,2,google'a,8,2,TR/DE,TR/DE
14887,protestieren,DE,protestieren,12,4,protesto,8,3,TR,TR
14889,seçim,TR,Abstimmung,10,3,seçim,5,2,TR,TR
14887,ediyoruz,TR,das tun wir,11,1,ediyoruz,8,4,TR,DE
14879,iken,TR,während,7,2,iken,4,2,TR,TR/DE
14890,MİT,DE,MİT,3,1,İLE,3,1,TR/DE,TR/DE
14882,HIRISTIYANI,TR,CHRISTIAN,9,2,HIRISTIYANI,11,5,DE,DE
14890,ZEIGEN,DE,ZEIGEN,6,2,GÖSTERMEK,9,3,DE,DE
14892,çocuklar,TR,Kinder,6,2,çocuklar,8,3,DE,DE
14887,SISI,DE,SISI,4,2,SİSİ,4,1,TR/DE,TR
14886,󾌰Aliriza,TR,🌰Aliriza,8,4,󾌰Aliriza,8,4,TR/DE,TR/DE
14882,EZIDIYI,TR,EZIDIYI,7,3,EZIDIYI,7,4,TR/DE,DE
14893,nasil,TR,Wie,3,1,nasil,5,2,DE,DE
14892,Mixo,LANG3,Morgen,6,2,Sabah,5,2,TR,TR/DE
14893,berliner,DE,berliner,8,3,Berlinli,8,3,TR/DE,TR/DE
14894,DW,DE,DW,2,1,DW,2,1,TR/DE,TR/DE
14895,sensin,TR,Du bist es,10,1,sensin,6,2,TR,DE
14897,ve,TR,Und,3,1,ve,2,1,TR,TR/DE
14896,heisst,DE,heisst,6,1,denir,5,2,TR,DE
14897,var,TR,Es gibt,7,1,var,3,1,TR,TR/DE
14897,praxis,DE,praxis,6,2,pratik,6,2,TR/DE,TR/DE
14890,MENSİYONA,TR,ERWÄHNEN,8,3,MENSİYONA,9,3,DE,TR/DE
14887,yi,TR,Gut,3,1,yi,2,1,TR,TR/DE
14894,izliyorum,TR,Ich schaue zu,13,1,izliyorum,9,4,TR,DE
14898,la,TR,la,2,1,la,2,1,TR/DE,TR/DE
14900,yok,TR,NEIN,4,1,yok,3,1,TR,TR/DE
14900,scheisse,DE,scheisse,8,2,bok,3,1,TR,TR
14900,nr,DE,nr,2,1,HAYIR,5,2,DE,DE
14900,sende,TR,Du auch,7,1,sende,5,2,TR,DE
14901,ve,TR,Und,3,1,ve,2,1,TR,TR/DE
14892,Cue,LANG3,Stichwort,9,2,İşaret,6,3,TR,DE
14889,Allgemeine'nin,MIXED,Allgemeine'nin,14,4,Generalin,9,4,TR,TR/DE
14872,STARBUCKS'ta,MIXED,STARBUCKS'ta,12,2,STARBUCKS'ta,12,2,TR/DE,TR/DE
14901,kurtulmak,TR,gerettet werden,15,4,kurtulmak,9,3,TR,TR
14904,bruder,DE,bruder,6,2,Erkek kardeş,12,3,DE,DE
14905,bruder,DE,bruder,6,2,Erkek kardeş,12,3,DE,DE
14901,Grand,LANG3,Großartig,9,3,Büyük,5,2,TR,TR
14902,prüfung,DE,prüfung,7,2,test,4,1,TR,TR
14906,Bayram,TR,Feier,5,1,Bayram,6,2,DE,DE
14907,Luftwaffe,DE,Luftwaffe,9,3,hava kuvvetleri,15,5,DE,DE
14901,ismiyle,TR,mit Namen,9,2,ismiyle,7,3,TR,DE
14907,merkezi,TR,zentral,7,2,merkezi,7,3,TR/DE,DE
14899,Derneği'nden,TR,vom Verein,10,2,Derneği'nden,12,3,DE,DE
14901,Guderian'ın,LANG3,Guderians,9,3,Guderian'ın,11,3,DE,TR/DE
14906,Follower,LANG3,Anhänger,8,3,Takipçi,7,3,TR,TR/DE
14907,Ritz,DE,Ritz,4,1,Ritz,4,1,TR/DE,TR/DE
14908,İngilizler,TR,britisch,8,2,İngilizler,10,4,DE,DE
14896,Twix,LANG3,Twix,4,1,Twix,4,1,TR/DE,TR/DE
14908,fisch,DE,fisch,5,1,balık,5,2,TR/DE,DE
14911,komm,DE,komm,4,1,Gelmek,6,2,DE,DE
14912,onun,TR,sein,4,1,onun,4,2,TR/DE,DE
14908,yerler,TR,Orte,4,2,yerler,6,2,DE,TR/DE
14907,Carlton'ı,MIXED,Carlton,7,2,Carlton'ı,9,2,DE,TR/DE
14912,i,DE,i,1,1,Ben,3,1,DE,TR/DE
14912,simdi,TR,Jetzt,5,1,simdi,5,2,TR/DE,DE
14913,ile,TR,mit,3,1,ile,3,2,TR/DE,DE
14914,Das,DE,Das,3,1,,0,0,TR,TR
14914,gibi,TR,wie,3,1,gibi,4,2,DE,DE
14913,Führer,DE,Führer,6,2,Lider,5,2,TR,TR/DE
14909,haklı,TR,Rechts,6,1,haklı,5,2,TR,DE
14892,Electropol,LANG3,Elektropol,10,4,Elektropol,10,4,TR/DE,TR/DE
14916,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
14915,bisey,TR,etwas,5,2,bisey,5,2,TR/DE,TR/DE
14912,i,DE,i,1,1,Ben,3,1,DE,TR/DE
14902,dualarınızı,TR,eure Gebete,11,4,dualarınızı,11,5,TR/DE,DE
14917,sek,DE,sek,3,1,saniye,6,3,DE,DE
14917,ile,TR,mit,3,1,ile,3,2,TR/DE,DE
14917,yetmişlik,TR,siebzig,7,2,yetmişlik,9,3,DE,DE
14910,untermenschen,DE,untermenschen,13,4,insanlık dışı,13,4,TR/DE,TR/DE
14917,wodka,DE,wodka,5,2,votka,5,2,TR/DE,TR/DE
14918,palast,DE,palast,6,2,Saray,5,2,TR,TR/DE
14919,Polizei,DE,Polizei,7,3,polis,5,2,TR,TR
14910,demekte,TR,sagt,4,1,demekte,7,3,DE,DE
14921,der,DE,der,3,1,the,3,1,TR/DE,TR/DE
14920,Jungfrau,DE,Jungfrau,8,2,Başak,5,2,TR,TR/DE
14916,ayfon,LANG3,iPhone,6,3,iPhone,6,3,TR/DE,TR/DE
14921,mı,TR,Ist es,6,1,mı,2,1,TR,TR/DE
14921,afedersiniz,TR,Verzeihung,10,3,afedersiniz,11,5,DE,DE
14921,nackt,DE,nackt,5,1,çıplak,6,2,DE,DE
14922,zaten,TR,bereits,7,2,zaten,5,2,TR,TR/DE
14922,Hoşgeldin,TR,Willkommen,10,3,Hoşgeldin,9,3,TR,TR/DE
14918,Republik'de,MIXED,Republik,8,3,Cumhuriyet,10,4,DE,DE
14923,und,DE,und,3,1,Ve,2,1,TR,TR/DE
14922,willkommen,DE,willkommen,10,3,Hoş geldin,10,2,TR/DE,TR
14916,zentral,DE,zentral,7,2,merkezi,7,3,TR/DE,DE
14924,und,DE,und,3,1,Ve,2,1,TR,TR/DE
14922,anlamına,TR,bedeutet,8,3,anlamına,8,4,TR/DE,DE
14901,Wermacht'tan,MIXED,Wermacht'tan,12,2,Wermacht'tan,12,2,TR/DE,TR/DE
14918,#Stuttgart,DE,#Stuttgart,10,2,#Stuttgart,10,2,TR/DE,TR/DE
14929,IS,DE,IS,2,1,IS,2,1,TR/DE,TR/DE
14925,Arbeitslos,DE,Arbeitslos,10,3,İşsiz,5,2,TR,TR
14924,top,LANG3,Spitze,6,2,tepe,4,2,TR,TR/DE
14930,bitter,DE,bitter,6,2,acı,3,2,TR,TR/DE
14932,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
14933,derler,TR,sagen sie,9,2,derler,6,2,TR,TR/DE
14933,için,TR,für,3,1,için,4,2,DE,DE
14931,hoffnung,DE,hoffnung,8,2,umut,4,2,TR,TR/DE
14907,ayarlamakla,TR,durch Anpassen,14,3,ayarlamakla,11,5,TR,DE
14926,dondurmalı,TR,mit Eis,7,1,dondurmalı,10,4,DE,DE
14916,maturanın,MIXED,der Matura,10,3,maturanın,9,4,TR,DE
14934,nerede,TR,Wo,2,1,nerede,6,3,DE,DE
14935,isimli,TR,namens,6,2,isimli,6,3,TR/DE,DE
14918,oturabilme,TR,Fähigkeit zu sitzen,19,3,oturabilme,10,5,TR,DE
14922,Poldi,DE,Poldi,5,2,Poldi,5,2,TR/DE,TR/DE
14924,blus,TR,Blus,4,1,blus,4,1,TR/DE,TR/DE
14925,gezebildim,TR,Ich konnte reisen,17,3,gezebildim,10,4,TR,DE
14935,halen,TR,momentan,8,3,halen,5,2,TR,TR
14936,method,DE,method,6,2,yöntem,6,2,TR/DE,TR/DE
14936,struktur,DE,struktur,8,2,yapı,4,2,TR,TR/DE
14937,auftrag,DE,auftrag,7,2,emir,4,2,TR,TR/DE
14934,requiemi,MIXED,ausruhen,8,2,dinlenmek,9,3,DE,DE
14939,Süd,DE,Süd,3,1,Güney,5,2,DE,DE
14935,Technologie'de,MIXED,Technologie,11,4,Teknoloji,9,4,TR,TR/DE
14937,edilen,TR,gemacht,7,2,edilen,6,3,TR,DE
14930,tarifine,TR,zum Rezept,10,2,tarifine,8,4,TR,DE
14934,Almanlık/Almanca,TR,Deutsch/Deutsch,15,1,Almanlık/Almanca,16,5,DE,DE
14941,derler,TR,sagen sie,9,2,derler,6,2,TR,TR/DE
14934,Requiem'in,MIXED,Requiem'in,10,2,Requiem'in,10,1,TR/DE,TR
14940,#adalet,TR,#Gerechtigkeit,14,4,#adalet,7,3,TR,TR
14942,BEHINDERT,DE,BEHINDERT,9,2,ENGELLİ,7,3,TR,DE
14940,online,LANG3,online,6,3,çevrimiçi,9,4,DE,DE
14943,BEHINDERT,DE,BEHINDERT,9,2,ENGELLİ,7,3,TR,DE
14936,gelistirmis,TR,entwickelt,10,3,gelistirmis,11,4,DE,DE
14936,olusturdugunu,TR,erstellt von,12,2,olusturdugunu,13,6,DE,DE
14941,kopfkino,DE,kopfkino,8,3,kafa sineması,13,5,DE,DE
14937,direkt,DE,direkt,6,2,doğrudan,8,3,DE,DE
14942,BIR,TR,EINS,4,1,BIR,3,1,TR,TR/DE
14945,özel,TR,besonders,9,3,özel,4,2,TR,TR
14942,TIR,TR,LKW,3,1,TIR,3,1,TR/DE,TR/DE
14945,diye,TR,Sprichwort,10,2,diye,4,2,TR,TR/DE
14943,TIR,TR,LKW,3,1,TIR,3,1,TR/DE,TR/DE
14943,BIR,TR,EINS,4,1,BIR,3,1,TR,TR/DE
14945,gemüse,DE,gemüse,6,3,sebze,5,2,TR,TR
14944,göreve,TR,im Dienst,9,1,göreve,6,3,TR,DE
14948,liebling,DE,liebling,8,2,Canım,5,2,TR,TR/DE
14950,perfekt,DE,perfekt,7,2,mükemmel,8,3,DE,DE
14951,hoca,TR,Lehrer,6,2,hoca,4,2,TR,TR/DE
14952,aslında,TR,Eigentlich,10,3,aslında,7,3,TR,TR/DE
14937,universiteye,TR,zur Universität,15,5,universiteye,12,6,TR,DE
14952,olduğunu,TR,Ist,3,1,olduğunu,8,4,DE,DE
14953,doçlantta,MIXED,beim Associate,14,4,doçlantta,9,3,TR,TR
14953,hep,TR,stets,5,1,hep,3,1,TR,TR/DE
14952,Waffen,DE,Waffen,6,2,Silahlar,8,3,DE,DE
14939,tribünü,TR,Tribun,6,2,tribünü,7,3,DE,DE
14949,olucaktı,TR,würde passieren,15,4,olucaktı,8,4,TR,TR/DE
14952,Mario,LANG3,Mario,5,2,Mario,5,2,TR/DE,TR/DE
14953,Schokolade,DE,Schokolade,10,4,Çikolata,8,4,TR,TR/DE
14953,sürüp,TR,Sirup,5,2,sürüp,5,2,TR/DE,TR/DE
14953,entlang,DE,entlang,7,2,birlikte,8,3,DE,DE
14954,yi,TR,Gut,3,1,yi,2,1,TR,TR/DE
14953,kompreß,DE,kompreß,7,2,kompres,7,2,TR/DE,TR/DE
14954,ironie,DE,ironie,6,3,ironi,5,3,TR,TR/DE
14956,ARSCHLOCH,DE,ARSCHLOCH,9,2,PİSLİK,6,2,TR,TR/DE
14956,der,TR,sagt,4,1,der,3,1,TR,TR/DE
14947,emredecek,TR,Werde bestellen,15,4,emredecek,9,4,TR,TR/DE
14957,bi,TR,Bi,2,1,bi,2,1,TR/DE,TR/DE
14956,mario,LANG3,Mario,5,2,Mario,5,2,TR/DE,TR/DE
14948,schwestama,MIXED,schwestama,10,3,kız kardeş anne,15,3,DE,TR/DE
14957,detektiv,DE,detektiv,8,3,dedektif,8,3,TR/DE,TR/DE
14959,diye,TR,Sprichwort,10,2,diye,4,2,TR,TR/DE
14958,hayattan,TR,aus dem Leben,13,2,hayattan,8,3,TR,DE
14942,HITLERDEN,MIXED,VON HITLER,10,2,HITLERDEN,9,3,TR,DE
14945,Vegy'lere,MIXED,Chemikalien,11,4,Kimyasallar,11,4,TR/DE,TR/DE
14960,a,TR,A,1,1,a,1,1,TR/DE,TR/DE
14960,de,TR,Auch,4,1,de,2,1,TR,TR/DE
14953,yapıyos,TR,Du tust,7,1,yapıyos,7,3,TR/DE,DE
14959,Nazi,DE,Nazi,4,2,Nazi,4,2,TR/DE,TR/DE
14960,schloss,DE,schloss,7,1,kilit,5,2,TR,DE
14962,Partei,DE,Partei,6,2,parti,5,2,TR,TR/DE
14961,ta,TR,ta,2,1,ta,2,1,TR/DE,TR/DE
14964,tribünü,TR,Tribun,6,2,tribünü,7,3,DE,DE
14953,ağsımısa,TR,wenn es retikuliert ist,23,4,ağsımısa,8,4,TR,TR/DE
14955,dolmabahçede,TR,in Dolmabahçe,13,3,dolmabahçede,12,5,TR,DE
14959,asacağız,TR,wir werden hängen,17,3,asacağız,8,4,TR,DE
14966,hacı,TR,Pilger,6,2,hacı,4,2,TR,TR/DE
14963,Partei,DE,Partei,6,2,parti,5,2,TR,TR/DE
14966,hiç,TR,keiner,6,2,hiç,3,1,TR,TR
14943,HITLERDEN,MIXED,VON HITLER,10,2,HITLERDEN,9,3,TR,DE
14963,CHP,TR,BHKW,4,1,CHP,3,1,TR,TR/DE
14966,bier,DE,bier,4,1,bira,4,2,TR/DE,DE
14965,Bibel,DE,Bibel,5,2,İncil,5,2,TR/DE,TR/DE
14968,sozial,DE,sozial,6,2,sosyal,6,2,TR/DE,TR/DE
14968,yere,TR,zu Boden,8,2,yere,4,2,TR,TR/DE
14968,sozialstaat,DE,sozialstaat,11,3,refah devleti,13,4,DE,DE
14970,da,TR,In,2,1,da,2,1,TR/DE,TR/DE
14971,tribünü,TR,Tribun,6,2,tribünü,7,3,DE,DE
14969,denilen,TR,angerufen,9,4,denilen,7,3,TR,TR
14973,ı,TR,ich,3,1,ı,1,1,TR,TR/DE
14974,edilen,TR,gemacht,7,2,edilen,6,3,TR,DE
14959,marşları,TR,Hymnen,6,2,marşları,8,3,DE,DE
14970,stau,DE,stau,4,1,reçel,5,2,DE,DE
14976,gibi,TR,wie,3,1,gibi,4,2,DE,DE
14970,bölgesinde,TR,in der Region,13,2,bölgesinde,10,4,TR,DE
14975,Antik,DE,Antik,5,2,Antika,6,3,DE,DE
14965,çarpsın,TR,Lass es krachen,15,2,çarpsın,7,2,TR,TR/DE
14976,heimatland,DE,heimatland,10,3,vatan,5,2,TR,TR
14981,ya,TR,entweder,8,3,ya,2,1,TR,TR
14977,übersetzung,DE,übersetzung,11,4,çeviri,6,3,TR,TR
14982,altı,TR,sechs,5,1,altı,4,2,TR,DE
14976,be,TR,Sei,3,1,be,2,1,TR,TR/DE
14982,yazdım,TR,Ich habe geschrieben,20,4,yazdım,6,2,TR,TR
14962,binasina,TR,zum Gebäude,11,3,binasina,8,4,TR,DE
14983,çiğ,TR,Lawine,6,3,çiğ,3,1,TR,TR
14980,izle,TR,betrachten,10,3,izle,4,2,TR,TR
14964,taraftarlarına,TR,an eure Unterstützer,20,5,taraftarlarına,14,6,TR,DE
14985,geldi,TR,kam,3,1,geldi,5,2,DE,DE
14984,çiğ,TR,Lawine,6,3,çiğ,3,1,TR,TR
14986,neun,DE,neun,4,1,dokuz,5,2,DE,DE
14987,Ein,DE,Ein,3,1,A,1,1,TR,TR/DE
14987,mi,TR,Ist es,6,1,mi,2,1,TR,TR/DE
14985,Bräu,DE,Bräu,4,1,Demlemek,8,3,DE,DE
14985,Apostel,LANG3,Apostel,7,3,Havari,6,3,TR,TR/DE
14988,diye,TR,Sprichwort,10,2,diye,4,2,TR,TR/DE
14988,Technisch,DE,Technisch,9,2,Teknik olarak,13,4,DE,DE
14989,was,DE,was,3,1,Ne,2,1,TR,TR/DE
14981,weissbier,DE,weissbier,9,2,buğday birası,13,4,DE,DE
14990,arbeiten,DE,arbeiten,8,3,iş,2,1,TR,TR
14970,Ff,DE,Ff,2,1,Ff,2,1,TR/DE,TR/DE
14991,içtik,TR,wir haben getrunken,19,4,içtik,5,2,TR,TR
14959,Stalini,LANG3,Stalin,6,2,stalin,6,2,TR/DE,TR/DE
14986,nine,LANG3,neun,4,1,dokuz,5,2,DE,DE
14991,absolut,DE,absolut,7,3,kesinlikle,10,4,DE,DE
14992,Wodka,DE,Wodka,5,2,votka,5,2,TR/DE,TR/DE
14975,Yunan’daki,TR,auf Griechisch,14,2,Yunan’daki,10,3,TR,DE
14972,tribününden,TR,von der Tribüne,15,3,tribününden,11,4,TR,DE
14992,fazla,TR,mehr,4,1,fazla,5,2,DE,DE
14993,AUSSERE,DE,AUSSERE,7,3,DIŞ,3,1,TR,TR
14994,bir,TR,Eins,4,1,bir,3,1,TR,TR/DE
14994,yada,TR,oder,4,2,yada,4,2,TR/DE,TR/DE
14996,e,TR,Zu,2,1,e,1,1,TR,TR/DE
14982,willlllst,DE,willlllst,9,1,istiyorum,9,4,TR/DE,DE
14997,o,TR,Er,2,1,o,1,1,TR,TR/DE
14989,çıldırıyor,TR,verrückt werden,15,3,çıldırıyor,10,4,TR,DE
14994,Garantie,DE,Garantie,8,3,garanti,7,3,TR,TR/DE
14997,fur,DE,fur,3,1,için,4,2,DE,DE
14996,einkaufen',DE,einkaufen',10,3,alışveriş',10,4,TR/DE,DE
15000,Kloster,DE,Kloster,7,2,manastır,8,3,DE,DE
15001,ziehen,DE,ziehen,6,2,çekmek,6,2,TR/DE,TR/DE
14989,Cenk,TR,Cenk,4,1,Cenk,4,1,TR/DE,TR/DE
14992,Lemon'u,LANG3,Lemon'u,7,2,Lemon'u,7,2,TR/DE,TR/DE
15002,whatsapp,LANG3,WhatsApp,8,2,whatsapp,8,2,TR/DE,TR/DE
14999,GİZ,DE,GİZ,3,1,GİZ,3,1,TR/DE,TR/DE
15000,Third,LANG3,Dritte,6,2,Üçüncü,6,3,TR/DE,DE
15002,icona,MIXED,Symbol,6,2,simge,5,2,TR,TR/DE
15002,yakısıklı,TR,gutaussehend,12,3,yakısıklı,9,4,TR,DE
14994,alsa,TR,alsa,4,2,alsa,4,2,TR/DE,TR/DE
15002,fotoğrafımı,TR,mein Foto,9,2,fotoğrafımı,11,5,DE,DE
15005,mi,TR,Ist es,6,1,mi,2,1,TR,TR/DE
15005,arschloch,DE,arschloch,9,2,Pislik,6,2,TR,TR/DE
14994,patoyu,MIXED,patoyu,6,2,patoyu,6,3,TR/DE,DE
14997,sevmistim,TR,Ich habe es geliebt,19,3,sevmistim,9,3,TR,TR/DE
15008,yine,TR,wieder,6,2,yine,4,2,TR,TR/DE
15008,verlassen,DE,verlassen,9,3,ayrılmak,8,3,TR,TR/DE
15008,düşer,TR,fällt,5,1,düşer,5,2,TR/DE,DE
15008,gibi,TR,wie,3,1,gibi,4,2,DE,DE
15008,yine,TR,wieder,6,2,yine,4,2,TR,TR/DE
15008,Scheiße,DE,Scheiße,7,2,bok,3,1,TR,TR
15008,çekmek,TR,ziehen,6,2,çekmek,6,2,TR/DE,TR/DE
15009,kopfkino,DE,kopfkino,8,3,kafa sineması,13,5,DE,DE
15009,yaptım,TR,Das habe ich getan,18,3,yaptım,6,2,TR,TR
15006,Ausländer,DE,Ausländer,9,3,Yabancı,7,3,TR,TR/DE
15007,resmen,TR,offiziell,9,3,resmen,6,2,TR,TR
15012,ve,TR,Und,3,1,ve,2,1,TR,TR/DE
15012,SCHLAMPE,DE,SCHLAMPE,8,2,SÜRTÜK,6,2,TR,TR/DE
14988,bilmemne,TR,Ich weiß nicht,14,1,bilmemne,8,3,TR,DE
15013,ve,TR,Und,3,1,ve,2,1,TR,TR/DE
15010,SCHLAMPER,DE,SCHLAMPER,9,2,SÜRTÜK,6,2,TR,TR/DE
15012,SCHLAMPER,DE,SCHLAMPER,9,2,SÜRTÜK,6,2,TR,TR/DE
15006,nidaları,TR,Ausrufe,7,3,nidaları,8,4,DE,DE
15014,tribününden,TR,von der Tribüne,15,3,tribününden,11,4,TR,DE
15004,dediğimiz,TR,was wir nennen,14,2,dediğimiz,9,4,TR,DE
15003,dediğimiz,TR,was wir nennen,14,2,dediğimiz,9,4,TR,DE
15015,praktikant,DE,praktikant,10,3,stajyer,7,2,TR,TR
15003,FREMDEN,DE,FREMDEN,7,2,YABANCILAR,10,4,DE,DE
15004,FREMDEN,DE,FREMDEN,7,2,YABANCILAR,10,4,DE,DE
15017,ich,DE,ich,3,1,BEN,3,1,TR/DE,TR/DE
15003,FREMDEN,DE,FREMDEN,7,2,YABANCILAR,10,4,DE,DE
15018,Süd,DE,Süd,3,1,Güney,5,2,DE,DE
15015,arıyorum,TR,Ich suche,9,2,arıyorum,8,4,TR,DE
15016,rüya,TR,Traum,5,1,rüya,4,2,TR,DE
15012,kelimelerinin,TR,deiner Worte,12,3,kelimelerinin,13,6,DE,DE
15017,mc,LANG3,mc,2,1,mc,2,1,TR/DE,TR/DE
15023,tribünü,TR,Tribun,6,2,tribünü,7,3,DE,DE
15019,öylesin😍machst,MIXED,öylesin😍machst,14,3,öylesin😍do,10,3,TR,TR/DE
15024,simdi,TR,Jetzt,5,1,simdi,5,2,TR/DE,DE
15013,spiegel'in,MIXED,spiegel'in,10,2,aynanın içinde,14,5,DE,DE
15024,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
15014,Dortmund,DE,Dortmund,8,2,Dortmund,8,2,TR/DE,TR/DE
15025,simdi,TR,Jetzt,5,1,simdi,5,2,TR/DE,DE
15019,guuuutttt,DE,guuuutttt,9,1,guuuuttt,8,1,TR,TR/DE
15025,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
15025,FiSCH,DE,FiSCH,5,1,Balık,5,2,TR/DE,DE
15024,FiSCH,DE,FiSCH,5,1,Balık,5,2,TR/DE,DE
15026,konkurrenz,DE,konkurrenz,10,3,yarışma,7,3,TR,TR/DE
15017,basmışlığım,TR,mein Schwarm,12,1,basmışlığım,11,4,TR,DE
15017,Fikirtepe,TR,Fikirtepe,9,4,Fikirtepe,9,4,TR/DE,TR/DE
15013,yazilarini,TR,Deine Schriften,15,3,yazilarini,10,5,TR,DE
15020,birliğinden,TR,aus der Gewerkschaft,20,3,birliğinden,11,4,TR,DE
15027,DEUTSCHE,DE,DEUTSCHE,8,2,ALMANCA,7,3,TR,DE
15029,oldu,TR,passiert,8,2,oldu,4,2,TR,TR/DE
15030,gibt,DE,gibt,4,1,verir,5,2,DE,DE
15027,Tarafından,TR,Von,3,1,Tarafından,10,4,DE,DE
15031,gazetesi,TR,Zeitung,7,2,gazetesi,8,4,DE,DE
15028,Terör,TR,Terror,6,2,Terör,5,2,TR,TR/DE
15033,benim,TR,Meins,5,1,benim,5,2,TR/DE,DE
15027,hastanede,TR,im Krankenhaus,14,3,hastanede,9,4,TR,DE
15034,falan,TR,wie,3,1,falan,5,2,DE,DE
15035,Süd,DE,Süd,3,1,Güney,5,2,DE,DE
15027,Mobil,DE,Mobil,5,2,Mobil,5,2,TR/DE,TR/DE
15025,Großkott,DE,Großkott,8,2,Grosskott,9,2,DE,TR/DE
15036,Süd,DE,Süd,3,1,Güney,5,2,DE,DE
15024,Großkott,DE,Großkott,8,2,Grosskott,9,2,DE,TR/DE
15037,liebling,DE,liebling,8,2,Canım,5,2,TR,TR/DE
15038,derken,TR,während ich sage,16,3,derken,6,2,TR,TR
15040,hadi,TR,Aufleuchten,11,3,hadi,4,2,TR,TR
15034,süchtig,DE,süchtig,7,2,bağımlı,7,3,TR/DE,DE
15029,klick,DE,klick,5,1,tıklamak,8,3,DE,DE
15041,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
15042,siyah,TR,Schwarz,7,1,siyah,5,2,TR,DE
15043,ZİEL,DE,ZİEL,4,1,AMAÇ,4,2,TR/DE,DE
15043,onu,TR,ihn,3,1,onu,3,2,TR/DE,DE
15026,mantiken,TR,logisch,7,2,mantiken,8,3,DE,DE
15041,rocks,LANG3,Felsen,6,2,kayalar,7,3,DE,DE
15044,antrag,DE,antrag,6,2,başvuru,7,3,DE,DE
15018,tribünün,TR,der Tribüne,11,3,tribünün,8,3,TR,TR/DE
15035,tribününde,TR,auf der Tribüne,15,3,tribününde,10,4,TR,DE
15041,okulları,TR,Schulen,7,2,okulları,8,4,DE,DE
15045,schreiben,DE,schreiben,9,2,yazmak,6,2,TR,TR/DE
15045,geliyor,TR,kommt,5,1,geliyor,7,3,DE,DE
15045,dann,DE,dann,4,1,Daha sonra,10,3,DE,DE
15036,Stadyumunda,TR,im Stadion,10,2,Stadyumunda,11,4,DE,DE
15044,gidecen,TR,du wirst gehen,14,1,gidecen,7,3,TR,DE
15036,Tribünü,TR,Tribun,6,2,Tribünü,7,3,DE,DE
15046,Alman,TR,Deutsch,7,1,Alman,5,2,TR,DE
15032,NAZİONAL,DE,NAZİONAL,8,3,NAZİONAL,8,3,TR/DE,TR/DE
15046,ile,TR,mit,3,1,ile,3,2,TR/DE,DE
15044,ausfullen,DE,ausfullen,9,3,doldur,6,2,TR,TR
15032,Kapatılmazken,TR,Während nicht geschlossen,25,4,Kapatılmazken,13,5,TR,DE
15045,kendini,TR,selbst,6,1,kendini,7,3,DE,DE
15044,iceri,TR,In,2,1,iceri,5,3,DE,DE
15049,gazetesi,TR,Zeitung,7,2,gazetesi,8,4,DE,DE
15050,willkommen,DE,willkommen,10,3,Hoş geldin,10,2,TR/DE,TR
15051,Führer,DE,Führer,6,2,Lider,5,2,TR,TR/DE
15048,saat,TR,Stunde,6,2,saat,4,1,TR,TR
15052,profi,DE,profi,5,2,profesyonel,11,4,DE,DE
15046,Timi,DE,Timi,4,2,Timi,4,2,TR/DE,TR/DE
15045,abmeldrm,DE,abmeldrm,8,2,oturumu kapat,13,5,DE,DE
15053,Hitler,DE,Hitler,6,2,Hitler,6,2,TR/DE,TR/DE
15053,videosunu,TR,das Video,9,2,videosunu,9,4,TR/DE,DE
15053,Der,DE,Der,3,1,,0,0,TR,TR
15044,rathausa,MIXED,rathausa,8,3,Rathausa,8,3,TR/DE,TR/DE
15054,var,TR,Es gibt,7,1,var,3,1,TR,TR/DE
15048,Jungfernstieg,DE,Jungfernstieg,13,3,Jungfernstieg,13,3,TR/DE,TR/DE
15053,izlemek,TR,zu beobachten,13,3,izlemek,7,3,TR,TR/DE
15056,da,TR,In,2,1,da,2,1,TR/DE,TR/DE
15057,ve,TR,Und,3,1,ve,2,1,TR,TR/DE
15048,Flaggenplatz’da,MIXED,Flaggenplatz’da,15,3,Bayrak Meydanı orada,20,6,DE,DE
15044,alacan,TR,Alacan,6,3,alacan,6,3,TR/DE,TR/DE
15045,ediyon,TR,Ausgabe,7,3,ediyon,6,3,TR,TR/DE
